sample, p__Spirochaetota, p__WPS-2, p__Methylomirabilota, p__Deinococcota, p__Cyanobacteria, p__Thermoplasmatota, p__Nitrospinota, p__Bdellovibrionota, p__Fusobacteriota, p__Proteobacteria, p__Acidobacteriota,Unassigned_unassigned, p__Euryarchaeota, p__Synergistota, p__Verrucomicrobiota, p__Firmicutes, p__Chloroflexi, p__Patescibacteria, p__WOR-1,d__Archaea_unassigned, p__Armatimonadota, p__Bacteroidota, p__Elusimicrobiota, p__Sumerlaeota, p__Myxococcota, p__Aenigmarchaeota,d__Eukaryota_unassigned, p__Actinobacteriota, p__Asgardarchaeota, p__Thermotogota, p__SAR324_clade(Marine_group_B), p__Nitrospirota, p__Abditibacteriota, p__Dadabacteria, p__Desulfobacterota, p__Campilobacterota, p__Dependentiae, p__Halobacterota, p__Deferribacterota, p__WS2,d__Bacteria_unassigned, p__Fibrobacterota, p__Planctomycetota, p__Gemmatimonadota
ba629.641000965.d.bal.rep3,0,0,0,0,134,0,0,0,2,9,0,0,0,0,0,9376,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba630.641000965.r.bal.rep1,0,0,0,0,0,0,0,0,1383,1614,0,0,0,0,0,1846,0,31,0,0,0,2119,0,0,0,0,0,374,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0
ba630.641000965.r.bal.rep2,0,0,0,0,0,0,0,0,2647,4219,0,0,0,0,0,3013,0,42,0,0,0,4143,0,0,0,0,0,771,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
ba630.641000965.r.bal.rep3,0,0,0,0,0,0,0,0,1597,1862,0,0,0,0,0,2039,0,26,0,0,0,2344,0,0,0,0,0,442,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0
ba631.641000965.6w.bal.rep1,0,0,0,0,0,0,0,0,203,0,0,0,0,0,0,949,0,0,0,0,0,1648,0,0,0,0,0,308,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
ba631.641000965.6w.bal.rep2,0,0,0,0,0,0,0,0,880,20,0,0,0,0,0,3320,0,0,0,0,0,3939,0,0,0,0,0,808,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0
ba631.641000965.6w.bal.rep3,0,0,0,0,0,0,0,0,819,9,0,0,0,0,0,3472,0,0,0,0,0,3969,0,0,0,0,0,1096,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0
ba632.641000965.3m.bal.rep1,3,0,0,0,0,0,0,0,95,573,0,0,0,0,0,1100,0,18,0,0,0,165,0,0,0,0,0,1459,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0
ba632.641000965.3m.bal.rep2,0,0,0,0,2,0,0,0,75,290,0,0,0,0,0,1035,0,24,0,0,0,99,0,0,0,0,0,1130,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0
ba632.641000965.3m.bal.rep3,0,0,0,0,0,0,0,0,83,423,0,0,0,0,0,1418,0,10,0,0,0,193,0,0,0,0,0,1248,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0
ba634.641000982.pw.prewash.rep2,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba634.641000982.pw.prewash.rep3,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba635.641000982.r.bal.rep1,0,0,0,0,22,0,0,0,2,0,0,0,0,0,0,6247,0,0,0,0,0,6,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba635.641000982.r.bal.rep2,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,5699,0,0,0,0,0,14,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba635.641000982.r.bal.rep3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4234,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba637.641000982.6w.bal.rep1,0,0,0,0,0,0,0,0,0,3791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba637.641000982.6w.bal.rep2,0,0,0,0,0,0,0,0,0,8183,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba637.641000982.6w.bal.rep3,0,0,0,0,0,0,0,0,0,7142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba638.641000982.3m.bal.rep1,0,0,0,0,0,0,0,0,0,7375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba638.641000982.3m.bal.rep2,0,0,0,0,0,0,0,0,0,5217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba638.641000982.3m.bal.rep3,0,0,0,0,0,0,0,0,0,6156,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba639.641000982.6m.bal.rep1,5,0,0,0,0,0,0,0,3,8002,0,0,0,0,0,18,0,0,0,0,0,2311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba639.641000982.6m.bal.rep2,0,0,0,0,0,0,0,0,0,8323,0,0,0,0,0,23,0,0,0,0,0,2307,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba639.641000982.6m.bal.rep3,0,0,0,0,0,0,0,0,0,8619,0,2,0,0,0,27,0,0,0,0,0,2180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba640.641000991.pw.prewash.rep1,0,0,0,0,16,0,0,0,0,87,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba640.641000991.pw.prewash.rep2,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba640.641000991.pw.prewash.rep3,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba641.641000991.d.bal.rep1,0,0,0,0,19,0,0,0,0,261,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba641.641000991.d.bal.rep2,0,0,0,0,56,0,0,0,0,213,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba641.641000991.d.bal.rep3,0,0,0,0,15,0,0,0,0,71,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba642.641000991.dc.bal.rep1,0,0,0,0,0,0,0,0,59,103,0,0,0,0,0,2990,0,0,0,0,0,3224,0,0,0,0,0,820,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
ba642.641000991.dc.bal.rep2,0,0,0,0,0,0,0,0,52,123,0,0,0,0,0,3396,0,0,0,0,0,3478,0,0,0,0,0,889,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0
ba642.641000991.dc.bal.rep3,0,0,0,0,0,0,0,0,79,75,0,0,0,0,0,2454,0,0,0,0,0,2658,0,0,0,0,0,702,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0
ba643.641000991.6w.bal.rep1,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,45,0,0,0,0,0,33,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba643.641000991.6w.bal.rep2,0,0,0,0,24,0,0,0,0,93,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba643.641000991.6w.bal.rep3,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,3,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba644.641000991.3m.bal.rep1,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,10731,0,0,0,0,0,44,0,0,0,0,0,822,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
ba644.641000991.3m.bal.rep2,0,0,0,0,0,0,0,0,36,29,0,0,0,0,0,10531,0,0,0,0,0,25,0,0,0,0,0,740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba644.641000991.3m.bal.rep3,0,0,0,0,0,0,0,0,38,47,0,0,0,0,0,10262,0,0,0,0,0,37,0,0,0,0,0,788,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
ba645.641000991.6m.bal.rep1,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,6586,0,0,0,0,0,22,0,0,0,0,0,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba645.641000991.6m.bal.rep2,0,0,0,0,0,0,0,0,7,65,0,0,0,0,0,8098,0,0,0,0,0,2,0,0,0,0,0,180,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
ba645.641000991.6m.bal.rep3,0,0,0,0,0,0,0,0,4,43,0,0,0,0,0,9876,0,0,0,0,0,22,0,0,0,0,0,349,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
ba646.641001005.pw.prewash.rep1,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
ba646.641001005.pw.prewash.rep2,0,0,0,4,0,0,0,0,7,26,0,0,0,0,0,90,0,0,0,0,0,16,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba646.641001005.pw.prewash.rep3,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba647.641001005.d.bal.rep1,32,0,0,0,10,0,0,0,0,148,0,0,0,0,0,125,0,0,0,0,0,15,0,0,0,0,0,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba647.641001005.d.bal.rep2,0,0,0,0,0,0,0,0,0,164,0,0,0,0,0,152,0,10,0,0,0,0,0,0,0,0,0,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba647.641001005.d.bal.rep3,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba648.641001005.r.bal.rep1,0,0,0,0,0,0,0,0,12,1883,0,0,0,0,0,3416,0,74,0,0,0,2027,0,0,0,0,0,2285,0,0,0,0,0,0,0,178,0,0,0,0,0,0,0,0
ba648.641001005.r.bal.rep2,0,0,0,0,0,0,0,0,15,2032,0,0,0,0,0,3085,0,90,0,0,0,1884,0,0,0,0,0,2414,0,0,0,0,0,0,0,208,0,0,0,0,0,0,0,0
ba648.641001005.r.bal.rep3,0,0,0,0,0,0,0,0,8,2026,0,0,0,0,0,3557,0,113,0,0,0,1948,0,0,0,0,0,2552,0,0,0,0,0,0,0,214,0,0,0,0,0,0,0,0
ba649.641001005.6w.bal.rep1,0,0,0,0,214,0,0,13,0,1678,0,0,0,0,0,471,0,0,0,0,0,54,0,0,0,0,0,842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba649.641001005.6w.bal.rep2,0,0,0,0,0,0,0,0,0,164,0,10,0,0,0,532,0,0,0,0,0,30,0,0,0,0,3,529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba649.641001005.6w.bal.rep3,0,0,0,0,0,0,0,0,0,208,0,5,0,0,0,486,0,0,0,0,0,11,0,0,0,0,0,446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba650.641001005.3m.bal.rep1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba650.641001005.3m.bal.rep2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba650.641001005.3m.bal.rep3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba651.641001005.6m.bal.rep1,0,0,0,0,0,0,0,0,0,213,0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,0,0,433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba651.641001005.6m.bal.rep2,0,0,0,0,0,0,0,0,0,196,0,0,0,0,0,141,0,0,0,0,0,65,0,0,0,0,0,623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba651.641001005.6m.bal.rep3,0,0,0,0,0,0,0,0,0,157,0,0,0,0,0,115,0,0,0,0,0,17,0,0,0,0,0,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba652.641001015.pw.prewash.rep1,0,0,0,0,3,0,0,0,0,70,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba652.641001015.pw.prewash.rep2,0,0,0,0,7,0,0,0,0,14,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba652.641001015.pw.prewash.rep3,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba653.641001015.r.bal.rep1,9,0,0,0,0,0,0,0,392,4016,0,0,0,0,0,2960,0,3,0,0,0,1429,0,0,0,0,0,901,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
ba653.641001015.r.bal.rep2,0,0,0,0,0,0,0,0,69,1360,0,0,0,0,0,815,0,8,0,0,0,363,0,0,0,0,0,284,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0
ba653.641001015.r.bal.rep3,0,0,0,0,0,0,0,0,358,4144,0,0,0,0,0,3470,0,6,0,0,0,1351,0,0,0,0,0,963,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0
ba654.641001015.dc.bal.rep1,11,0,0,0,0,0,0,0,89,545,0,0,0,0,0,2414,0,15,0,0,0,533,0,0,0,0,0,291,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0
ba654.641001015.dc.bal.rep2,10,0,0,0,0,0,0,0,182,1176,0,0,0,0,0,4482,0,17,0,0,0,792,0,0,4,0,0,521,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0
ba654.641001015.dc.bal.rep3,16,0,0,0,0,0,0,0,124,882,0,0,0,0,0,3240,0,13,0,0,0,681,0,0,0,0,0,395,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0
ba655.641001015.6w.bal.rep1,7,0,0,0,0,0,0,0,4,11487,0,0,0,0,0,192,0,2,0,0,0,87,0,0,0,0,0,38,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
ba655.641001015.6w.bal.rep2,4,0,0,0,0,0,0,0,5,10521,0,0,0,0,0,141,0,0,0,0,0,105,0,0,0,0,0,27,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
ba655.641001015.6w.bal.rep3,0,0,0,0,0,0,0,0,8,6011,0,0,0,0,0,102,0,0,0,0,0,65,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba656.641001015.3m.bal.rep1,0,0,0,0,0,0,0,0,0,188,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
ba656.641001015.3m.bal.rep2,0,0,0,0,0,0,0,0,0,256,0,0,0,0,0,91,0,0,0,0,0,24,0,0,0,0,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba656.641001015.3m.bal.rep3,0,0,0,0,0,0,0,24,0,95,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba657.641001015.6m.bal.rep1,0,0,0,0,39,0,0,14,0,224,0,0,0,0,0,86,0,0,0,0,0,47,0,0,0,0,0,333,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
ba657.641001015.6m.bal.rep2,0,0,0,7,0,0,0,12,22,167,0,0,0,0,0,315,13,0,0,0,0,0,0,0,0,0,0,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba657.641001015.6m.bal.rep3,0,0,0,0,0,0,0,0,6,317,0,0,0,0,0,287,0,0,0,0,0,40,0,0,0,0,0,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba658.641001052.pw.prewash.rep1,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba658.641001052.pw.prewash.rep2,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba658.641001052.pw.prewash.rep3,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba659.641001052.d.bal.rep1,0,0,0,0,3,0,0,0,9,1583,0,0,0,0,0,7493,0,0,0,0,0,24,0,0,0,0,0,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba659.641001052.d.bal.rep2,0,0,0,0,0,0,0,0,0,930,0,0,0,0,0,5138,0,0,0,0,0,22,0,0,0,0,0,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba659.641001052.d.bal.rep3,0,0,0,0,0,0,0,0,0,545,0,0,0,0,0,1773,0,0,0,0,0,7,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba660.641001052.r.bal.rep1,6,0,0,0,0,0,0,0,114,3309,0,0,0,0,0,356,0,0,0,0,0,1169,0,0,0,0,0,1060,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0
ba660.641001052.r.bal.rep2,0,0,0,0,0,0,0,0,137,3143,0,0,0,0,0,321,0,0,0,0,0,1211,0,0,0,0,0,1166,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
ba660.641001052.r.bal.rep3,0,0,0,0,0,0,0,0,179,4370,0,0,0,0,0,529,0,0,0,0,0,1625,0,0,0,0,0,1410,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0
ba661.641001052.dc.bal.rep1,0,0,0,0,17,0,0,21,117,1728,0,0,0,0,0,2296,0,0,0,0,0,76,0,0,0,0,0,2941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba661.641001052.dc.bal.rep2,41,0,0,0,0,0,0,0,22,1715,0,0,0,0,0,2205,0,17,0,0,0,214,0,0,0,0,4,3062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba661.641001052.dc.bal.rep3,0,0,0,0,0,0,0,11,15,1162,0,0,0,0,0,1325,0,0,0,0,0,231,0,0,0,0,0,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba662.641001052.3m.bal.rep1,0,0,0,0,0,0,0,0,11,6303,0,0,0,0,0,886,0,0,0,0,0,239,0,0,0,0,0,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba662.641001052.3m.bal.rep2,0,0,0,0,0,0,0,0,14,3928,0,0,0,0,0,567,0,0,0,0,0,255,0,0,0,0,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba662.641001052.3m.bal.rep3,0,0,0,0,0,0,0,0,11,5138,0,0,0,0,0,869,0,0,0,0,0,227,0,0,0,0,0,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba663.641001052.6m.bal.rep1,0,0,0,0,0,0,0,0,12,1461,0,0,0,0,0,4275,0,0,0,0,0,1335,0,0,0,0,0,739,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0
ba663.641001052.6m.bal.rep2,0,0,0,0,0,0,0,0,13,1539,0,0,0,0,0,3536,0,0,0,0,0,1165,0,0,0,0,0,531,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0
ba663.641001052.6m.bal.rep3,0,0,0,0,0,0,0,0,11,1784,0,0,0,0,0,3737,0,0,0,0,0,1091,0,0,0,0,0,600,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0
ba664.control.s.saline.rep1,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba664.control.s.saline.rep2,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,16,0,5,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba664.control.s.saline.rep3,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba665.641001054.pw.prewash.rep1,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba665.641001054.pw.prewash.rep2,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba665.641001054.pw.prewash.rep3,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba666.641001054.r.bal.rep2,0,0,0,0,0,0,0,0,1450,780,0,0,0,0,0,1518,0,51,0,0,0,1805,0,0,0,0,0,1817,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0
ba666.641001054.r.bal.rep3,12,0,0,0,0,0,0,0,1819,1432,0,0,0,0,0,2865,0,95,0,0,0,3396,0,0,0,0,0,3404,0,0,0,0,0,0,0,162,0,0,0,0,0,0,0,0
ba667.641001054.dc.bal.rep1,0,0,0,0,0,0,0,0,6,40,0,0,0,0,0,3463,0,0,0,0,0,135,0,0,0,0,0,568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba667.641001054.dc.bal.rep2,0,0,0,0,0,0,0,0,6,82,0,0,0,0,0,4625,0,14,0,0,0,175,0,0,0,0,0,1553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba667.641001054.dc.bal.rep3,0,0,0,0,0,0,0,0,5,112,0,0,0,0,0,4512,0,17,0,0,0,204,0,0,0,0,0,1191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba668.641001054.6w.bal.rep1,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,2060,0,47,0,0,0,1143,0,0,0,0,0,513,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0
ba668.641001054.6w.bal.rep2,0,0,0,0,0,0,0,0,244,0,0,0,0,0,0,2290,0,56,0,0,0,1146,0,0,0,0,0,494,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0
ba668.641001054.6w.bal.rep3,0,0,0,0,0,0,0,0,263,6,0,0,0,0,0,1827,0,46,0,0,0,1143,0,0,0,0,0,444,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0
ba669.641001054.3m.bal.rep1,0,0,0,0,0,0,0,0,336,7198,0,0,0,0,0,645,0,0,0,0,0,164,0,0,0,0,0,18,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
ba669.641001054.3m.bal.rep2,0,0,0,0,0,0,0,0,338,5710,0,0,0,0,0,665,0,0,0,0,0,235,0,0,0,0,0,23,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
ba669.641001054.3m.bal.rep3,0,0,0,0,0,0,0,0,425,5410,0,0,0,0,0,846,0,0,0,0,0,222,0,0,0,0,0,33,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
ba670.641001054.6m.bal.rep1,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,7595,0,0,0,0,0,228,0,0,0,0,0,434,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0
ba670.641001054.6m.bal.rep2,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,5991,0,0,0,0,0,301,0,0,0,0,0,513,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0
ba670.641001054.6m.bal.rep3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5642,0,0,0,0,0,182,0,0,0,0,0,377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba671.641000944.pw.prewash.rep1,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba671.641000944.pw.prewash.rep2,0,0,0,0,12,0,0,0,0,93,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba671.641000944.pw.prewash.rep3,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba672.641000944.3m.bal.rep1,0,0,0,0,0,0,0,0,14,403,0,0,0,0,0,6174,0,0,0,0,0,1221,0,0,0,0,0,439,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0
ba672.641000944.3m.bal.rep2,0,0,0,0,0,0,0,0,16,343,0,0,0,0,0,5318,0,0,0,0,0,1123,0,0,0,0,0,440,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
ba672.641000944.3m.bal.rep3,0,0,0,0,0,0,0,0,24,396,0,0,0,0,0,5110,0,0,0,0,0,939,0,0,0,0,0,434,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0
ba673.641000944.6m.bal.rep1,0,0,0,0,4,0,0,0,0,445,0,0,0,0,0,6232,0,0,0,0,0,25,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba673.641000944.6m.bal.rep2,0,0,0,0,0,0,0,0,0,228,0,0,0,0,0,4033,0,0,0,0,0,6,0,0,0,0,0,107,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0
ba673.641000944.6m.bal.rep3,0,0,0,0,0,0,0,0,0,383,0,0,0,0,0,5280,0,0,0,0,0,13,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba674.641000988.pw.prewash.rep1,0,0,0,0,0,0,0,0,7,34,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
